"","cell.ID","cluster.ID"
"699","X1772062109_C04","Cluster_1"
"700","X1772071017_G07","Cluster_1"
"701","X1772067074_A09","Cluster_1"
"702","X1772071041_C06","Cluster_1"
"703","X1772067070_D09","Cluster_1"
"704","X1772067094_B06","Cluster_1"
"705","X1772067063_C06","Cluster_1"
"706","X1772063063_D03","Cluster_1"
"707","X1772071041_B09","Cluster_1"
"708","X1772067094_A03","Cluster_1"
"709","X1772067066_D09","Cluster_1"
"710","X1772071017_E11","Cluster_1"
"711","X1772071017_B07","Cluster_1"
"712","X1772060225_G12","Cluster_1"
"713","X1772071041_A09","Cluster_1"
"714","X1772067069_D09","Cluster_1"
"715","X1772066107_A06","Cluster_1"
"716","X1772066090_G08","Cluster_1"
"717","X1772066076_C06","Cluster_1"
"718","X1772066102_C12","Cluster_1"
"719","X1772066070_H06","Cluster_1"
"720","X1772066090_H06","Cluster_1"
"721","X1772066076_D09","Cluster_1"
"722","X1772066080_H01","Cluster_1"
"723","X1772066080_E04","Cluster_1"
"724","X1772066076_E02","Cluster_1"
"725","X1772066099_D09","Cluster_1"
"726","X1772066080_D06","Cluster_1"
"727","X1772066070_H11","Cluster_1"
"728","X1772067076_B12","Cluster_2"
"729","X1772066080_D10","Cluster_1"
"730","X1772066099_F03","Cluster_1"
"731","X1772067076_F06","Cluster_1"
"732","X1772066108_H03","Cluster_1"
"733","X1772066077_A05","Cluster_1"
"734","X1772066076_D05","Cluster_1"
"735","X1772066076_A05","Cluster_1"
"736","X1772067059_B09","Cluster_1"
"737","X1772067076_C12","Cluster_1"
"738","X1772067060_E11","Cluster_1"
"739","X1772066070_F03","Cluster_1"
"740","X1772066102_B10","Cluster_1"
"741","X1772067054_A07","Cluster_1"
"742","X1772067096_G07","Cluster_1"
"743","X1772066090_E03","Cluster_1"
"744","X1772066108_D11","Cluster_2"
"745","X1772066070_A08","Cluster_1"
"746","X1772066076_D07","Cluster_1"
"747","X1772066097_G06","Cluster_1"
"748","X1772066090_H03","Cluster_1"
"749","X1772066090_E06","Cluster_1"
"750","X1772066102_D10","Cluster_1"
"751","X1772066070_C01","Cluster_1"
"752","X1772066090_F01","Cluster_1"
"753","X1772066070_C11","Cluster_1"
"754","X1772066077_D05","Cluster_1"
"755","X1772066070_E05","Cluster_1"
"756","X1772066070_C04","Cluster_1"
"757","X1772066100_B12","Cluster_2"
"758","X1772066097_G07","Cluster_1"
"759","X1772066070_E08","Cluster_1"
"760","X1772066077_E06","Cluster_1"
"761","X1772067096_H05","Cluster_1"
"762","X1772067082_D09","Cluster_1"
"763","X1772066074_C01","Cluster_1"
"764","X1772067096_E02","Cluster_1"
"765","X1772067096_G04","Cluster_1"
"766","X1772066102_H06","Cluster_1"
"767","X1772067094_A04","Cluster_1"
"768","X1772066080_B10","Cluster_2"
"769","X1772066090_C11","Cluster_1"
"770","X1772066077_A04","Cluster_1"
"771","X1772066077_H08","Cluster_1"
"772","X1772066070_A04","Cluster_1"
"773","X1772066090_H07","Cluster_1"
"774","X1772067082_G01","Cluster_1"
"775","X1772066073_F08","Cluster_1"
"776","X1772066090_D11","Cluster_1"
"777","X1772067076_D08","Cluster_1"
"778","X1772067082_D01","Cluster_1"
"779","X1772067083_D02","Cluster_1"
"780","X1772067082_A11","Cluster_1"
"781","X1772066107_E06","Cluster_1"
"782","X1772067094_G06","Cluster_1"
"783","X1772066077_B01","Cluster_1"
"784","X1772066074_F03","Cluster_1"
"785","X1772067093_B04","Cluster_1"
"786","X1772066070_C06","Cluster_1"
"787","X1772066070_C05","Cluster_1"
"788","X1772066070_E12","Cluster_1"
"789","X1772066070_G05","Cluster_1"
"790","X1772066070_D08","Cluster_2"
"791","X1772066090_G10","Cluster_1"
"792","X1772066090_A01","Cluster_1"
"793","X1772066070_B07","Cluster_1"
"794","X1772066090_D07","Cluster_1"
"795","X1772066100_A08","Cluster_1"
"796","X1772066107_G05","Cluster_1"
"797","X1772066070_H12","Cluster_1"
"798","X1772066077_G12","Cluster_1"
"799","X1772066070_F02","Cluster_1"
"800","X1772066077_B12","Cluster_1"
"801","X1772066089_C03","Cluster_1"
"802","X1772066077_C10","Cluster_1"
"803","X1772071044_G04","Cluster_1"
"804","X1772066090_H05","Cluster_2"
"805","X1772066090_B01","Cluster_1"
"806","X1772066090_F07","Cluster_2"
"807","X1772066108_E08","Cluster_1"
"808","X1772066107_C10","Cluster_1"
"809","X1772066070_C09","Cluster_1"
"810","X1772066077_F04","Cluster_1"
"811","X1772066090_G09","Cluster_1"
"812","X1772066090_A11","Cluster_1"
"813","X1772062116_F11","Cluster_2"
"814","X1772066070_G11","Cluster_1"
"815","X1772066077_G09","Cluster_1"
"816","X1772066073_E05","Cluster_1"
"817","X1772067094_C04","Cluster_1"
"818","X1772066070_B05","Cluster_1"
"819","X1772066073_G08","Cluster_1"
"820","X1772066077_C09","Cluster_1"
"821","X1772066107_A12","Cluster_1"
"822","X1772066074_F01","Cluster_1"
"823","X1772067096_D04","Cluster_1"
"824","X1772066070_C03","Cluster_1"
"825","X1772066080_D12","Cluster_1"
"826","X1772067096_F12","Cluster_1"
"827","X1772066090_E04","Cluster_1"
"828","X1772067054_C07","Cluster_1"
"829","X1772066089_A02","Cluster_1"
"830","X1772066070_H04","Cluster_1"
"831","X1772066107_E01","Cluster_1"
"832","X1772067096_C11","Cluster_1"
"833","X1772066070_F12","Cluster_1"
"834","X1772066107_B09","Cluster_1"
"835","X1772066070_E09","Cluster_1"
"836","X1772066090_C10","Cluster_1"
"837","X1772066070_H08","Cluster_1"
"838","X1772066099_C03","Cluster_1"
"839","X1772066090_E09","Cluster_1"
"840","X1772066070_F07","Cluster_1"
"841","X1772066070_D11","Cluster_1"
"842","X1772066089_D12","Cluster_1"
"843","X1772066090_C09","Cluster_1"
"844","X1772067094_D09","Cluster_1"
"845","X1772067096_A04","Cluster_1"
"846","X1772067058_G12","Cluster_1"
"847","X1772067076_D10","Cluster_1"
"848","X1772066102_G02","Cluster_1"
"849","X1772071045_F12","Cluster_1"
"850","X1772071044_G10","Cluster_1"
"851","X1772067076_A01","Cluster_1"
"852","X1772071045_F02","Cluster_1"
"853","X1772071045_G12","Cluster_1"
"854","X1772067076_A02","Cluster_1"
"855","X1772067054_D11","Cluster_1"
"856","X1772071036_D10","Cluster_2"
"857","X1772067094_H12","Cluster_1"
"858","X1772067058_F02","Cluster_1"
"859","X1772067096_D10","Cluster_1"
"860","X1772066099_A04","Cluster_2"
"861","X1772067094_F01","Cluster_1"
"862","X1772066108_H02","Cluster_1"
"863","X1772067094_G07","Cluster_1"
"864","X1772071036_F11","Cluster_1"
"865","X1772067094_H04","Cluster_1"
"866","X1772067096_C05","Cluster_1"
"867","X1772067096_C12","Cluster_1"
"868","X1772067054_D04","Cluster_1"
"869","X1772067094_H07","Cluster_1"
"870","X1772067058_G07","Cluster_1"
"871","X1772067094_H11","Cluster_1"
"872","X1772067096_H06","Cluster_1"
"873","X1772067059_E11","Cluster_1"
"874","X1772067096_E04","Cluster_1"
"875","X1772071044_E08","Cluster_1"
"876","X1772067094_F02","Cluster_1"
"877","X1772071035_D08","Cluster_1"
"878","X1772071036_H11","Cluster_1"
"879","X1772067094_A02","Cluster_1"
"880","X1772067054_G10","Cluster_1"
"881","X1772067093_H02","Cluster_1"
"882","X1772066102_A07","Cluster_1"
"883","X1772067058_E06","Cluster_1"
"884","X1772067093_A03","Cluster_1"
"885","X1772067058_G10","Cluster_1"
"886","X1772071036_H03","Cluster_1"
"887","X1772067096_B12","Cluster_1"
"888","X1772067094_A12","Cluster_1"
"889","X1772067096_A09","Cluster_1"
"890","X1772067060_E12","Cluster_1"
"891","X1772067094_C02","Cluster_1"
"892","X1772066102_D04","Cluster_1"
"893","X1772067054_B03","Cluster_1"
"894","X1772067058_B01","Cluster_1"
"895","X1772067082_G02","Cluster_1"
"896","X1772067054_E07","Cluster_1"
"897","X1772066096_D07","Cluster_1"
"898","X1772066095_C11","Cluster_1"
"899","X1772067054_H06","Cluster_1"
"900","X1772066073_E09","Cluster_1"
"901","X1772071044_A11","Cluster_1"
"902","X1772067059_H12","Cluster_1"
"903","X1772067058_E11","Cluster_1"
"904","X1772067060_C03","Cluster_1"
"905","X1772066073_H02","Cluster_1"
"906","X1772071035_H06","Cluster_1"
"907","X1772071045_B06","Cluster_1"
"908","X1772066095_E07","Cluster_1"
"909","X1772071036_F12","Cluster_2"
"910","X1772071044_A09","Cluster_1"
"911","X1772067059_D05","Cluster_1"
"912","X1772067058_A11","Cluster_1"
"913","X1772066076_H02","Cluster_1"
"914","X1772066074_B02","Cluster_1"
"915","X1772066077_B07","Cluster_1"
"916","X1772066099_B05","Cluster_1"
"917","X1772071044_F04","Cluster_1"
"918","X1772071045_A07","Cluster_1"
"919","X1772066099_D02","Cluster_1"
"920","X1772071045_F04","Cluster_1"
"921","X1772066080_F12","Cluster_1"
"922","X1772071035_H04","Cluster_1"
"923","X1772071036_A01","Cluster_1"
"924","X1772066074_C08","Cluster_1"
"925","X1772071036_D07","Cluster_1"
"926","X1772067054_A12","Cluster_1"
"927","X1772066107_H11","Cluster_1"
"928","X1772066074_E07","Cluster_1"
"929","X1772066107_E03","Cluster_1"
"930","X1772066107_E05","Cluster_1"
"931","X1772066077_A12","Cluster_1"
"932","X1772067059_G07","Cluster_1"
"933","X1772071036_D11","Cluster_1"
"934","X1772067058_B06","Cluster_1"
"935","X1772067059_C12","Cluster_2"
"936","X1772071045_H07","Cluster_1"
"937","X1772066107_H04","Cluster_2"
"938","X1772067058_C06","Cluster_1"
"939","X1772066077_D12","Cluster_1"
"940","X1772067096_H02","Cluster_1"
"941","X1772066107_F12","Cluster_1"
"942","X1772071036_E04","Cluster_1"
"943","X1772071044_D11","Cluster_1"
"944","X1772066107_H06","Cluster_1"
"945","X1772066077_E05","Cluster_1"
"946","X1772067058_E04","Cluster_1"
"947","X1772066107_H03","Cluster_1"
"948","X1772067057_E06","Cluster_1"
"949","X1772066077_E04","Cluster_1"
"950","X1772066107_G10","Cluster_2"
"951","X1772066077_D10","Cluster_1"
"952","X1772066077_B09","Cluster_1"
"953","X1772071036_C06","Cluster_1"
"954","X1772066077_F05","Cluster_1"
"955","X1772066090_C02","Cluster_1"
"956","X1772066077_A10","Cluster_2"
"957","X1772071035_G09","Cluster_1"
"958","X1772066107_B04","Cluster_1"
"959","X1772066077_D06","Cluster_1"
"960","X1772066077_E09","Cluster_1"
"961","X1772066077_E11","Cluster_1"
"962","X1772066077_C06","Cluster_1"
"963","X1772067094_E04","Cluster_1"
"964","X1772067058_C07","Cluster_1"
"965","X1772067060_A01","Cluster_1"
"966","X1772067083_B04","Cluster_1"
"967","X1772066077_C01","Cluster_1"
"968","X1772067057_C11","Cluster_1"
"969","X1772066103_E06","Cluster_1"
"970","X1772066107_D02","Cluster_1"
"971","X1772066107_E04","Cluster_1"
"972","X1772071045_A04","Cluster_1"
"973","X1772067058_H06","Cluster_1"
"974","X1772071036_H04","Cluster_1"
"975","X1772066090_B09","Cluster_1"
"976","X1772066077_C04","Cluster_1"
"977","X1772071035_D03","Cluster_1"
"978","X1772066077_D07","Cluster_2"
"979","X1772066107_A02","Cluster_1"
"980","X1772067060_G04","Cluster_1"
"981","X1772071036_G04","Cluster_1"
"982","X1772071036_C10","Cluster_1"
"983","X1772066096_E11","Cluster_1"
"984","X1772071036_B06","Cluster_1"
"985","X1772071036_B04","Cluster_1"
"986","X1772066107_A03","Cluster_1"
"987","X1772071036_C11","Cluster_1"
"988","X1772071044_H06","Cluster_1"
"989","X1772067059_D09","Cluster_1"
"990","X1772066073_F07","Cluster_1"
"991","X1772067094_E06","Cluster_1"
"992","X1772066076_D02","Cluster_1"
"993","X1772066103_C06","Cluster_1"
"994","X1772071036_B11","Cluster_1"
"995","X1772066089_C12","Cluster_1"
"996","X1772066090_C04","Cluster_2"
"997","X1772066104_H07","Cluster_1"
"998","X1772067076_C04","Cluster_1"
"999","X1772071036_A11","Cluster_1"
"1000","X1772066107_C11","Cluster_1"
"1001","X1772067059_G12","Cluster_1"
"1002","X1772066103_A02","Cluster_1"
"1003","X1772071036_A12","Cluster_1"
"1004","X1772066107_A11","Cluster_1"
"1005","X1772066077_F06","Cluster_1"
"1006","X1772066096_G09","Cluster_1"
"1007","X1772066076_B02","Cluster_1"
"1008","X1772066096_E07","Cluster_1"
"1009","X1772066103_D11","Cluster_1"
"1010","X1772066108_H01","Cluster_1"
"1011","X1772066096_B07","Cluster_1"
"1012","X1772066096_D03","Cluster_1"
"1013","X1772066102_A09","Cluster_1"
"1014","X1772071045_D04","Cluster_1"
"1015","X1772067054_E05","Cluster_1"
"1016","X1772067094_H06","Cluster_1"
"1017","X1772067058_H10","Cluster_1"
"1018","X1772071044_G05","Cluster_1"
"1019","X1772071044_C07","Cluster_2"
"1020","X1772067082_C08","Cluster_1"
"1021","X1772066073_E04","Cluster_1"
"1022","X1772067058_A07","Cluster_1"
"1023","X1772071036_B05","Cluster_1"
"1024","X1772071045_H04","Cluster_1"
"1025","X1772071044_E11","Cluster_1"
"1026","X1772071044_G01","Cluster_1"
"1027","X1772067096_G10","Cluster_1"
"1028","X1772066098_H11","Cluster_1"
"1029","X1772071035_E10","Cluster_1"
"1030","X1772067094_B10","Cluster_1"
"1031","X1772067093_C02","Cluster_1"
"1032","X1772067058_C05","Cluster_1"
"1033","X1772066101_B04","Cluster_1"
"1034","X1772071045_G05","Cluster_1"
"1035","X1772067076_F05","Cluster_1"
"1036","X1772066073_E11","Cluster_1"
"1037","X1772067096_H04","Cluster_1"
"1038","X1772071044_H12","Cluster_1"
"1039","X1772066096_B12","Cluster_1"
"1040","X1772067059_E06","Cluster_1"
"1041","X1772067060_E04","Cluster_1"
"1042","X1772066097_F06","Cluster_1"
"1043","X1772066096_A09","Cluster_1"
"1044","X1772066100_B03","Cluster_1"
"1045","X1772071044_F05","Cluster_1"
"1046","X1772071035_D12","Cluster_1"
"1047","X1772066095_C04","Cluster_1"
"1048","X1772071045_E10","Cluster_1"
"1049","X1772066080_A04","Cluster_2"
"1050","X1772071035_H12","Cluster_1"
"1051","X1772066103_D05","Cluster_1"
"1052","X1772071044_F10","Cluster_1"
"1053","X1772066073_G07","Cluster_1"
"1054","X1772066096_H08","Cluster_1"
"1055","X1772066101_D06","Cluster_1"
"1056","X1772066073_A11","Cluster_1"
"1057","X1772066070_A11","Cluster_1"
"1058","X1772066080_A06","Cluster_1"
"1059","X1772066107_G02","Cluster_2"
"1060","X1772066101_C06","Cluster_1"
"1061","X1772067060_E02","Cluster_1"
"1062","X1772066089_A05","Cluster_1"
"1063","X1772066089_A06","Cluster_1"
"1064","X1772071035_D05","Cluster_1"
"1065","X1772071035_B10","Cluster_1"
"1066","X1772066108_E04","Cluster_1"
"1067","X1772071035_A06","Cluster_1"
"1068","X1772066096_F02","Cluster_1"
"1069","X1772066070_B11","Cluster_1"
"1070","X1772066108_C07","Cluster_1"
"1071","X1772066098_G02","Cluster_1"
"1072","X1772066096_D12","Cluster_1"
"1073","X1772066080_A02","Cluster_1"
"1074","X1772071035_G05","Cluster_1"
"1075","X1772066107_C06","Cluster_1"
"1076","X1772066107_B06","Cluster_1"
"1077","X1772066096_D09","Cluster_1"
"1078","X1772066095_F03","Cluster_1"
"1079","X1772066095_G06","Cluster_1"
"1080","X1772067059_C02","Cluster_1"
"1081","X1772066076_F12","Cluster_1"
"1082","X1772071035_F10","Cluster_1"
"1083","X1772066099_C06","Cluster_1"
"1084","X1772067057_C05","Cluster_1"
"1085","X1772066102_F09","Cluster_1"
"1086","X1772071035_D11","Cluster_1"
"1087","X1772066074_F08","Cluster_1"
"1088","X1772066076_D11","Cluster_1"
"1089","X1772066073_D07","Cluster_1"
"1090","X1772066077_C12","Cluster_1"
"1091","X1772066107_H01","Cluster_1"
"1092","X1772066070_B12","Cluster_1"
"1093","X1772066076_B11","Cluster_1"
"1094","X1772066080_G10","Cluster_1"
"1095","X1772066076_F09","Cluster_1"
"1096","X1772066080_C06","Cluster_1"
"1097","X1772066108_G07","Cluster_1"
"1098","X1772066096_E04","Cluster_1"
"1099","X1772066070_F10","Cluster_1"
"1100","X1772067057_H10","Cluster_1"
"1101","X1772066070_A10","Cluster_1"
"1102","X1772066095_E05","Cluster_1"
"1103","X1772066101_C09","Cluster_1"
"1104","X1772066101_G12","Cluster_1"
"1105","X1772066108_G09","Cluster_1"
"1106","X1772066089_A12","Cluster_1"
"1107","X1772066099_G06","Cluster_1"
"1108","X1772066070_H10","Cluster_1"
"1109","X1772071036_A06","Cluster_1"
"1110","X1772066089_E11","Cluster_1"
"1111","X1772066089_H05","Cluster_1"
"1112","X1772066089_F04","Cluster_1"
"1113","X1772066098_E11","Cluster_1"
"1114","X1772066096_C06","Cluster_1"
"1115","X1772066076_G10","Cluster_1"
"1116","X1772066080_A01","Cluster_1"
"1117","X1772066096_A12","Cluster_1"
"1118","X1772066101_E11","Cluster_1"
"1119","X1772066097_F11","Cluster_1"
"1120","X1772066095_G01","Cluster_1"
"1121","X1772071036_E12","Cluster_1"
"1122","X1772066096_C10","Cluster_1"
"1123","X1772066077_A01","Cluster_1"
"1124","X1772067076_C11","Cluster_1"
"1125","X1772066073_E01","Cluster_1"
"1126","X1772066099_E12","Cluster_1"
"1127","X1772066073_F01","Cluster_1"
"1128","X1772067059_H11","Cluster_1"
"1129","X1772066099_E02","Cluster_1"
"1130","X1772066073_F02","Cluster_1"
"1131","X1772066107_F04","Cluster_1"
"1132","X1772066089_G06","Cluster_1"
"1133","X1772066073_H11","Cluster_1"
"1134","X1772066103_D07","Cluster_1"
"1135","X1772067059_H10","Cluster_1"
"1136","X1772066076_A12","Cluster_1"
"1137","X1772066077_G07","Cluster_1"
"1138","X1772066089_H02","Cluster_1"
"1139","X1772067057_H06","Cluster_1"
"1140","X1772066089_H06","Cluster_1"
"1141","X1772066099_F11","Cluster_2"
"1142","X1772067057_G10","Cluster_1"
"1143","X1772066099_F01","Cluster_1"
"1144","X1772066102_E11","Cluster_1"
"1145","X1772066080_G11","Cluster_1"
"1146","X1772066102_F04","Cluster_1"
"1147","X1772066080_B05","Cluster_1"
"1148","X1772067059_A10","Cluster_1"
"1149","X1772066089_D04","Cluster_1"
"1150","X1772066096_D11","Cluster_1"
"1151","X1772066107_F06","Cluster_1"
"1152","X1772066107_D11","Cluster_1"
"1153","X1772066099_G04","Cluster_1"
"1154","X1772066102_B05","Cluster_1"
"1155","X1772071035_H10","Cluster_1"
"1156","X1772066107_B10","Cluster_1"
"1157","X1772066099_B06","Cluster_1"
"1158","X1772066073_A06","Cluster_1"
"1159","X1772066108_F02","Cluster_1"
"1160","X1772066076_A01","Cluster_1"
"1161","X1772067076_B05","Cluster_1"
"1162","X1772071035_E04","Cluster_1"
"1163","X1772067057_D08","Cluster_1"
"1164","X1772066073_C02","Cluster_1"
"1165","X1772066076_A09","Cluster_1"
"1166","X1772066107_B07","Cluster_1"
"1167","X1772066099_D06","Cluster_1"
"1168","X1772066107_F11","Cluster_2"
"1169","X1772066080_H06","Cluster_1"
"1170","X1772066097_G11","Cluster_1"
"1171","X1772066074_G03","Cluster_1"
"1172","X1772066107_C04","Cluster_1"
"1173","X1772066070_F04","Cluster_1"
"1174","X1772066070_G07","Cluster_1"
"1175","X1772071035_E12","Cluster_1"
"1176","X1772066102_E12","Cluster_1"
"1177","X1772071035_B04","Cluster_1"
"1178","X1772066080_G06","Cluster_1"
"1179","X1772066099_F06","Cluster_1"
"1180","X1772066076_D01","Cluster_1"
"1181","X1772067076_D05","Cluster_1"
"1182","X1772066099_F04","Cluster_1"
"1183","X1772067057_A03","Cluster_1"
"1184","X1772066077_B11","Cluster_2"
"1185","X1772066089_C06","Cluster_1"
"1186","X1772067059_A09","Cluster_1"
"1187","X1772067076_E07","Cluster_1"
"1188","X1772067076_D09","Cluster_1"
"1189","X1772066099_G11","Cluster_1"
"1190","X1772066089_A03","Cluster_1"
"1191","X1772066099_B02","Cluster_1"
"1192","X1772066107_G12","Cluster_1"
"1193","X1772066073_C09","Cluster_1"
"1194","X1772066076_B03","Cluster_1"
"1195","X1772066080_A12","Cluster_1"
"1196","X1772066073_B04","Cluster_1"
"1197","X1772066076_E08","Cluster_1"
"1198","X1772066097_D11","Cluster_1"
"1199","X1772066080_F10","Cluster_1"
"1200","X1772066101_A08","Cluster_1"
"1201","X1772066073_E12","Cluster_1"
"1202","X1772066096_F07","Cluster_1"
"1203","X1772066073_A01","Cluster_1"
"1204","X1772066073_C03","Cluster_1"
"1205","X1772066102_F08","Cluster_1"
"1206","X1772066099_D12","Cluster_1"
"1207","X1772066102_B01","Cluster_1"
"1208","X1772066097_F04","Cluster_1"
"1209","X1772071036_B07","Cluster_1"
"1210","X1772066099_D01","Cluster_1"
"1211","X1772066107_F10","Cluster_1"
"1212","X1772067076_E12","Cluster_1"
"1213","X1772066099_E01","Cluster_1"
"1214","X1772066102_A01","Cluster_1"
"1215","X1772066097_D12","Cluster_1"
"1216","X1772066073_D11","Cluster_1"
"1217","X1772066101_A09","Cluster_1"
"1218","X1772071044_D06","Cluster_1"
"1219","X1772066107_C12","Cluster_1"
"1220","X1772067058_A06","Cluster_1"
"1221","X1772067076_C10","Cluster_1"
"1222","X1772066097_A03","Cluster_1"
"1223","X1772066107_A05","Cluster_1"
"1224","X1772066097_A04","Cluster_1"
"1225","X1772067057_B10","Cluster_1"
"1226","X1772067057_B02","Cluster_1"
"1227","X1772066070_C02","Cluster_1"
"1228","X1772066076_F07","Cluster_1"
"1229","X1772066100_A09","Cluster_1"
"1230","X1772066102_B04","Cluster_1"
"1231","X1772066073_G12","Cluster_1"
"1232","X1772066099_G05","Cluster_1"
"1233","X1772066073_C07","Cluster_1"
"1234","X1772066077_D04","Cluster_1"
"1235","X1772066100_C10","Cluster_1"
"1236","X1772066089_E04","Cluster_1"
"1237","X1772066073_B12","Cluster_1"
"1238","X1772067076_G10","Cluster_1"
"1239","X1772066102_F10","Cluster_1"
"1240","X1772066077_G11","Cluster_1"
"1241","X1772066096_D01","Cluster_1"
"1242","X1772066102_D02","Cluster_1"
"1243","X1772066108_D05","Cluster_1"
"1244","X1772066102_A11","Cluster_1"
"1245","X1772066102_D08","Cluster_1"
"1246","X1772066110_D05","Cluster_2"
"1247","X1772067058_A09","Cluster_1"
"1248","X1772066099_B03","Cluster_1"
"1249","X1772066073_B05","Cluster_1"
"1250","X1772066099_A03","Cluster_1"
"1251","X1772066089_D02","Cluster_1"
"1252","X1772066073_B01","Cluster_1"
"1253","X1772066108_B05","Cluster_2"
"1254","X1772066102_F11","Cluster_1"
"1255","X1772066089_B03","Cluster_1"
"1256","X1772066107_D05","Cluster_1"
"1257","X1772067076_B03","Cluster_1"
"1258","X1772066076_B04","Cluster_1"
"1259","X1772066107_F09","Cluster_1"
"1260","X1772066099_H12","Cluster_1"
"1261","X1772066102_E02","Cluster_1"
"1262","X1772066108_G10","Cluster_1"
"1263","X1772066099_B01","Cluster_1"
"1264","X1772067057_C04","Cluster_1"
"1265","X1772066102_E04","Cluster_1"
"1266","X1772067094_F10","Cluster_1"
"1267","X1772067094_C10","Cluster_1"
"1268","X1772067096_H12","Cluster_1"
"1269","X1772067093_C12","Cluster_1"
"1270","X1772067093_D11","Cluster_1"
"1271","X1772067093_C04","Cluster_1"
"1272","X1772067093_F12","Cluster_1"
"1273","X1772067096_E06","Cluster_1"
"1274","X1772067094_C11","Cluster_1"
"1275","X1772067096_E08","Cluster_1"
"1276","X1772067094_G05","Cluster_1"
"1277","X1772067093_F02","Cluster_1"
"1278","X1772067093_A07","Cluster_1"
"1279","X1772067054_E11","Cluster_1"
"1280","X1772067096_A03","Cluster_1"
"1281","X1772067054_H05","Cluster_1"
"1282","X1772067082_F11","Cluster_1"
"1283","X1772067082_A06","Cluster_1"
"1284","X1772071044_C11","Cluster_1"
"1285","X1772067093_C03","Cluster_1"
"1286","X1772067082_F08","Cluster_1"
"1287","X1772066100_B01","Cluster_1"
"1288","X1772067058_B11","Cluster_1"
"1289","X1772066074_E02","Cluster_1"
"1290","X1772066098_C01","Cluster_1"
"1291","X1772066097_A02","Cluster_1"
"1292","X1772066076_G08","Cluster_1"
"1293","X1772066107_C05","Cluster_2"
"1294","X1772066073_B09","Cluster_1"
"1295","X1772067082_D12","Cluster_1"
"1296","X1772067083_D08","Cluster_1"
"1297","X1772067094_F11","Cluster_1"
"1298","X1772067093_D03","Cluster_1"
"1299","X1772067094_E03","Cluster_1"
"1300","X1772067054_E06","Cluster_1"
"1301","X1772067096_E10","Cluster_1"
"1302","X1772067096_B10","Cluster_1"
"1303","X1772067054_H11","Cluster_1"
"1304","X1772067094_D12","Cluster_1"
"1305","X1772067094_D08","Cluster_1"
"1306","X1772067094_H10","Cluster_1"
"1307","X1772067054_A09","Cluster_1"
"1308","X1772067054_A03","Cluster_1"
"1309","X1772067054_E04","Cluster_1"
"1310","X1772067054_D05","Cluster_1"
"1311","X1772066100_E05","Cluster_1"
"1312","X1772066100_A06","Cluster_1"
"1313","X1772067093_A10","Cluster_1"
"1314","X1772067058_A08","Cluster_1"
"1315","X1772067076_F11","Cluster_1"
"1316","X1772066103_G10","Cluster_1"
"1317","X1772067058_G05","Cluster_1"
"1318","X1772066104_H05","Cluster_1"
"1319","X1772066098_C05","Cluster_1"
"1320","X1772066073_D04","Cluster_1"
"1321","X1772066074_D02","Cluster_1"
"1322","X1772066095_A04","Cluster_1"
"1323","X1772067094_C09","Cluster_1"
"1324","X1772067094_F03","Cluster_1"
"1325","X1772071044_G12","Cluster_1"
"1326","X1772067096_G12","Cluster_1"
"1327","X1772067054_H12","Cluster_1"
"1328","X1772067093_G11","Cluster_1"
"1329","X1772067094_A06","Cluster_1"
"1330","X1772066103_D12","Cluster_1"
"1331","X1772067093_A01","Cluster_1"
"1332","X1772067096_E11","Cluster_1"
"1333","X1772066101_C11","Cluster_1"
"1334","X1772066107_F08","Cluster_1"
"1335","X1772067082_F01","Cluster_1"
"1336","X1772071035_C08","Cluster_1"
"1337","X1772066101_E05","Cluster_1"
"1338","X1772067082_A01","Cluster_1"
"1339","X1772066098_G10","Cluster_1"
"1340","X1772066076_B08","Cluster_1"
"1341","X1772066074_E03","Cluster_1"
"1342","X1772066104_G09","Cluster_1"
"1343","X1772066101_F12","Cluster_1"
"1344","X1772066073_E08","Cluster_1"
"1345","X1772066102_H03","Cluster_1"
"1346","X1772066107_E12","Cluster_1"
"1347","X1772067057_F10","Cluster_1"
"1348","X1772066100_C08","Cluster_1"
"1349","X1772067083_D03","Cluster_1"
"1350","X1772071044_C08","Cluster_1"
"1351","X1772066095_H08","Cluster_1"
"1352","X1772067054_A05","Cluster_1"
"1353","X1772067054_B07","Cluster_1"
"1354","X1772067058_H08","Cluster_1"
"1355","X1772066073_E02","Cluster_1"
"1356","X1772066100_F04","Cluster_1"
"1357","X1772071044_A08","Cluster_1"
"1358","X1772066098_D03","Cluster_1"
"1359","X1772066103_F12","Cluster_1"
"1360","X1772067058_F05","Cluster_1"
"1361","X1772066074_B03","Cluster_2"
"1362","X1772066097_E04","Cluster_2"
"1363","X1772066096_D04","Cluster_1"
"1364","X1772066076_D10","Cluster_1"
"1365","X1772066096_E03","Cluster_1"
"1366","X1772066102_F03","Cluster_1"
"1367","X1772066076_F10","Cluster_1"
"1368","X1772066100_D11","Cluster_1"
"1369","X1772066101_C07","Cluster_1"
"1370","X1772066100_A03","Cluster_1"
"1371","X1772067076_G09","Cluster_1"
"1372","X1772067058_A01","Cluster_1"
"1373","X1772067093_C07","Cluster_1"
"1374","X1772066070_F01","Cluster_1"
"1375","X1772067094_G04","Cluster_1"
"1376","X1772067054_B10","Cluster_1"
"1377","X1772067058_G08","Cluster_1"
"1378","X1772066100_F05","Cluster_1"
